CustomerID,Recency,Frequency,MonetaryValue,cluster
17159.0,22,3,1538.88,2
17160.0,32,6,3518.03,2
17162.0,29,10,1715.46,1
17163.0,22,2,293.1,0
17164.0,33,7,2467.35,2
17165.0,285,1,158.68,3
17166.0,39,2,206.34,0
17169.0,58,2,835.78,2
17171.0,290,1,224.91,3
17172.0,79,1,317.76,3
17173.0,6,8,3766.6,1
17174.0,218,1,59.9,3
17175.0,45,4,1443.69,2
17176.0,202,1,306.13,3
17179.0,179,3,711.79,2
17180.0,57,4,783.97,2
17181.0,58,2,239.92000000000002,3
17183.0,8,6,3347.31,1
17186.0,47,2,144.0,3
17187.0,227,1,203.95,3
17188.0,12,7,2474.23,1
17189.0,107,2,383.75,3
17190.0,59,2,444.74,3
17191.0,29,7,2093.68,2
17193.0,36,7,1699.3000000000002,2
17194.0,274,2,262.62,3
17197.0,30,1,1013.01,0
17198.0,24,3,692.22,0
17201.0,54,1,289.78,3
17203.0,36,6,3560.08,2
17204.0,176,4,1564.56,2
17205.0,54,1,384.08,3
17206.0,54,1,204.24,3
17211.0,27,8,2317.2200000000003,1
17212.0,254,1,226.85,3
17213.0,41,7,2781.23,2
17214.0,61,6,1059.1200000000001,2
17217.0,235,1,113.5,3
17218.0,5,10,1951.97,1
17219.0,32,1,114.23,0
17220.0,25,14,3187.55,1
17221.0,8,2,334.48,0
17222.0,66,1,328.65,3
17223.0,311,2,416.89,3
17226.0,309,1,393.49,3
17227.0,19,6,939.32,2
17228.0,16,8,1906.09,1
17229.0,97,2,318.76,3
17230.0,265,8,3638.41,2
17231.0,13,10,3124.72,1
17232.0,3,2,417.77,0
17233.0,36,1,190.88,0
17234.0,183,1,149.89000000000001,3
17235.0,26,2,550.06,0
17236.0,13,6,916.13,2
17237.0,12,2,314.69,0
17238.0,3,17,3719.1,1
17239.0,313,1,382.5,3
17242.0,109,2,1135.04,2
17243.0,2,26,8540.05,1
17244.0,54,1,954.9,0
17245.0,205,1,171.45,3
17247.0,16,1,280.09000000000003,0
17248.0,121,1,318.65,3
17250.0,4,2,381.97,0
17251.0,363,1,269.83,3
17252.0,117,2,348.91,3
17253.0,19,1,178.26,0
17254.0,5,2,271.19,0
17255.0,41,2,291.48,0
17256.0,108,2,240.0,3
17259.0,149,2,581.23,3
17262.0,53,5,1253.3600000000001,2
17263.0,209,1,63.440000000000005,3
17265.0,139,2,550.01,3
17266.0,3,3,296.58,0
17267.0,128,2,317.2,3
17268.0,108,4,763.64,2
17272.0,43,4,2148.63,2
17274.0,36,1,107.82,0
17277.0,228,2,1065.3500000000001,3
17278.0,242,1,246.04,3
17279.0,58,1,187.82999999999998,3
17282.0,131,3,1685.46,2
17284.0,61,6,1647.48,2
17286.0,22,1,151.37,0
17287.0,27,7,1049.06,2
17288.0,10,7,1417.63,1
17289.0,32,3,931.02,2
17290.0,4,2,513.01,0
17291.0,309,1,550.8000000000001,3
17293.0,9,9,1854.06,1
17295.0,29,3,547.0,0
17297.0,18,1,128.18,0
17298.0,102,2,498.42,3
17299.0,12,4,656.61,0
17301.0,22,1,163.24,0
17302.0,15,5,1135.63,2
17303.0,362,1,250.04,3
17306.0,11,19,8631.31,1
17309.0,96,1,82.75,3
17311.0,79,2,1384.85,2
17312.0,139,3,644.3,2
17313.0,32,1,2328.84,2
17314.0,25,8,2527.92,1
17315.0,2,38,6281.23,1
17317.0,47,3,2600.34,2
17320.0,101,3,1200.6200000000001,2
17321.0,9,2,657.16,0
17323.0,16,7,906.52,2
17324.0,18,4,986.48,2
17325.0,281,1,96.8,3
17329.0,15,2,523.11,0
17330.0,23,2,363.9,0
17331.0,124,1,175.2,3
17333.0,86,1,494.25,3
17334.0,303,2,307.02,3
17337.0,152,4,1981.06,2
17338.0,18,8,6493.54,1
17339.0,95,2,243.36,3
17340.0,30,11,12353.29,1
17341.0,157,3,682.29,2
17343.0,356,1,193.64,3
17344.0,47,1,157.62,3
17345.0,16,4,519.6899999999999,0
17346.0,4,15,2622.88,1
17347.0,87,1,228.96,3
17348.0,15,5,1156.6,2
17349.0,180,1,98.25,3
17350.0,9,4,1281.32,0
17351.0,37,3,587.15,2
17353.0,130,2,1740.0,2
17354.0,51,1,1393.06,2
17356.0,312,1,178.22,3
17357.0,25,2,384.39,0
17358.0,304,2,360.81,3
17359.0,12,1,127.86,0
17360.0,18,3,568.24,0
17361.0,50,3,488.2,2
17362.0,240,2,312.23,3
17364.0,1,11,4462.68,1
17365.0,13,8,4767.36,1
17367.0,239,1,167.55,3
17368.0,24,8,1878.87,1
17370.0,73,4,446.18,2
17371.0,18,3,418.4,0
17372.0,41,8,1337.18,2
17373.0,41,4,646.92,2
17374.0,219,2,495.77,3
17375.0,200,3,400.1,3
17376.0,71,2,203.2,3
17377.0,24,20,4058.32,1
17379.0,12,1,389.71999999999997,0
17381.0,9,29,20275.61,1
17382.0,66,1,65.4,3
17383.0,5,1,193.39000000000001,0
17384.0,20,2,336.4,0
17385.0,15,1,256.11,0
17386.0,8,6,2686.42,1
17387.0,20,2,746.81,0
17388.0,78,4,1259.56,2
17389.0,1,34,31833.68,1
17391.0,164,2,508.8,3
17392.0,307,2,417.27,3
17394.0,220,1,203.86999999999998,3
17396.0,40,8,7330.8,1
17397.0,23,2,681.41,0
17398.0,115,3,653.38,2
17400.0,127,5,2097.84,2
17402.0,5,13,2633.85,1
17403.0,37,1,263.92,0
17404.0,5,15,31906.82,1
17405.0,2,3,1031.41,0
17406.0,334,3,2184.42,2
17408.0,164,1,32.65,3
17409.0,185,2,771.85,3
17410.0,17,5,1214.72,2
17411.0,13,3,778.94,0
17412.0,3,7,1258.06,1
17414.0,44,2,778.0,2
17415.0,80,1,507.84,3
17416.0,30,7,6893.42,1
17418.0,43,2,463.46000000000004,0
17419.0,12,12,4226.57,1
17420.0,51,3,598.83,2
17422.0,17,6,1979.37,1
17423.0,47,2,698.41,2
17425.0,20,2,759.17,0
17426.0,9,6,5037.26,1
17427.0,72,1,100.8,3
17428.0,1,28,17256.85,1
17429.0,129,3,524.9200000000001,3
17430.0,33,2,265.76,0
17431.0,314,1,403.3,3
17432.0,19,2,365.76,0
17433.0,89,1,303.15999999999997,3
17434.0,3,7,2373.82,1
17436.0,2,2,216.29999999999998,0
17438.0,254,1,388.45000000000005,3
17440.0,157,3,186.42000000000002,3
17442.0,37,6,2248.56,2
17443.0,220,1,534.24,3
17444.0,148,3,2940.04,2
17446.0,177,2,120.9,3
17447.0,41,2,541.53,0
17449.0,3,7,2519.21,1
17450.0,9,46,194390.79,1
17451.0,2,7,1721.4,1
17453.0,18,2,486.71999999999997,0
17454.0,193,4,517.53,2
17455.0,204,1,131.7,3
17456.0,366,1,249.86,3
17457.0,127,5,1737.7,2
17458.0,16,1,316.5,0
17459.0,44,2,657.3,0
17460.0,95,6,622.4300000000001,2
17461.0,23,3,735.82,0
17462.0,61,2,675.69,2
17463.0,17,5,1875.86,2
17464.0,159,1,289.96000000000004,3
17466.0,11,2,763.28,0
17468.0,11,2,137.0,0
17469.0,17,5,1870.97,2
17470.0,45,5,1125.07,2
17472.0,192,3,697.54,2
17475.0,80,1,194.37,3
17480.0,78,1,511.82,3
17481.0,4,4,1255.59,0
17483.0,66,3,414.04,2
17486.0,262,1,396.87,3
17489.0,59,2,376.64,3
17490.0,1,7,2092.32,1
17491.0,2,10,3558.87,1
17492.0,249,1,374.57,3
17495.0,8,2,497.56,0
17496.0,359,1,271.05,3
17498.0,76,1,272.22,3
17499.0,290,1,622.88,3
17500.0,18,3,1138.0,2
17501.0,221,2,288.6,3
17502.0,10,4,689.1,0
17503.0,3,2,558.96,0
17504.0,207,9,2997.0299999999997,2
17505.0,162,2,1145.84,2
17506.0,76,1,302.2,3
17507.0,262,2,605.58,3
17508.0,281,1,387.31,3
17509.0,58,8,6083.64,1
17510.0,25,1,308.48,0
17511.0,3,31,91062.38,1
17512.0,29,10,2924.9900000000002,1
17513.0,73,1,513.2,3
17514.0,129,1,208.65,3
17515.0,32,4,639.02,2
17516.0,16,5,764.88,2
17517.0,309,1,153.94,3
17519.0,18,6,1844.02,2
17520.0,54,1,546.81,3
17521.0,30,3,723.2099999999999,2
17522.0,2,5,1070.71,1
17523.0,12,4,652.74,0
17524.0,362,1,145.0,3
17525.0,360,1,422.70000000000005,3
17526.0,5,4,1195.8999999999999,0
17527.0,54,4,939.37,2
17528.0,2,8,3628.5,1
17530.0,2,10,2367.12,1
17531.0,191,1,296.7,3
17534.0,54,1,223.36,3
17535.0,281,1,164.4,3
17536.0,178,1,76.5,3
17537.0,30,2,887.67,0
17538.0,26,1,98.42,0
17540.0,25,2,578.9,0
17542.0,270,1,170.75,3
17545.0,44,3,642.32,2
17548.0,234,1,103.3,3
17549.0,24,2,148.86,0
17550.0,198,3,267.16,3
17551.0,360,1,290.34,3
17552.0,61,4,930.41,2
17553.0,130,1,1487.6,3
17554.0,2,5,1952.45,1
17555.0,20,2,480.31,0
17556.0,206,1,157.9,3
17557.0,15,3,541.46,0
17560.0,95,5,854.95,2
17561.0,20,1,165.12,0
17562.0,15,7,1122.38,1
17564.0,25,3,454.01,0
17566.0,9,2,869.77,0
17567.0,8,8,4331.48,1
17569.0,333,1,344.14,3
17571.0,51,4,1425.67,2
17572.0,72,4,226.75000000000003,3
17573.0,30,3,380.6,0
17574.0,243,1,185.65,3
17576.0,9,19,3564.83,1
17578.0,219,1,143.45999999999998,3
17579.0,5,3,448.90000000000003,0
17580.0,253,3,215.72,3
17581.0,1,25,11025.24,1
17582.0,237,1,175.27,3
17584.0,8,2,1242.3,0
17585.0,110,4,1116.68,2
17588.0,101,3,1240.2,2
17589.0,61,4,2404.17,2
17590.0,3,3,1468.02,0
17591.0,74,7,2203.67,2
17593.0,4,5,3923.86,1
17594.0,86,2,993.18,2
17595.0,13,2,386.69,0
17596.0,24,7,2806.69,1
17597.0,214,1,2044.3700000000001,2
17600.0,18,1,161.67000000000002,0
17601.0,240,1,116.00999999999999,3
17602.0,3,6,5054.42,1
17603.0,79,1,394.72,3
17604.0,218,2,309.36,3
17608.0,34,2,191.99,0
17609.0,41,5,1105.78,2
17611.0,8,15,3961.12,1
17612.0,54,6,2048.45,2
17613.0,23,14,4544.55,1
17614.0,58,1,386.32,3
17615.0,131,3,329.6,3
17616.0,174,3,571.1999999999999,3
17618.0,6,3,930.28,0
17619.0,313,1,214.37,3
17620.0,60,1,81.44,3
17621.0,22,3,1379.9,2
17623.0,33,1,527.0500000000001,0
17624.0,15,2,843.48,0
17625.0,19,4,2020.4,2
17628.0,82,1,75.75,3
17629.0,6,8,1814.12,1
17630.0,170,2,503.59999999999997,3
17631.0,2,3,528.33,0
17633.0,32,4,1324.84,2
17634.0,37,9,2358.59,1
17636.0,20,1,285.56,0
17637.0,32,2,547.0600000000001,0
17639.0,277,1,108.5,3
17640.0,87,1,621.66,3
17642.0,120,2,712.29,3
17643.0,374,1,101.55,3
17644.0,2,11,2895.64,1
17646.0,220,3,1008.39,2
17647.0,66,1,133.06,3
17648.0,61,4,1797.5,2
17649.0,139,1,868.49,3
17650.0,22,1,166.08,0
17651.0,12,10,3945.0,1
17652.0,26,12,4867.72,1
17653.0,37,4,1207.56,2
17654.0,278,1,117.55,3
17655.0,11,7,2638.94,1
17656.0,74,5,1674.69,2
17658.0,26,2,595.42,0
17659.0,18,12,2999.46,1
17660.0,142,1,178.75,3
17663.0,26,7,1802.91,2
17664.0,19,2,604.64,0
17666.0,4,2,728.16,0
17667.0,67,5,2055.51,2
17668.0,2,2,347.75,0
17669.0,43,7,3406.7200000000003,2
17670.0,228,1,205.7,3
17671.0,16,4,1572.71,2
17672.0,51,2,3178.17,2
17673.0,2,6,1594.97,1
17674.0,75,2,551.04,3
17675.0,2,31,20374.28,1
17676.0,5,6,1371.18,1
17677.0,2,30,16345.38,1
17678.0,264,1,298.11,3
17679.0,53,2,1992.1100000000001,2
17680.0,24,1,184.4,0
17682.0,11,6,2474.33,1
17684.0,44,1,239.41,3
17685.0,17,7,3155.83,1
17686.0,8,7,5739.46,1
17690.0,31,15,4726.8,1
17691.0,359,2,290.40000000000003,3
17692.0,128,4,740.9399999999999,2
17693.0,138,1,200.47,3
17694.0,142,1,283.12,3
17695.0,132,2,765.34,3
17696.0,39,8,2285.71,2
17697.0,237,1,338.95,3
17698.0,261,1,154.95,3
17700.0,17,4,2534.64,2
17701.0,253,1,417.95,3
17702.0,31,4,1824.37,2
17703.0,36,3,798.74,2
17704.0,169,2,885.19,3
17705.0,4,9,1823.52,1
17706.0,5,17,10504.49,1
17707.0,186,2,152.4,3
17708.0,188,2,263.33,3
17709.0,170,1,137.45,3
17711.0,11,2,385.1,0
17712.0,45,1,522.91,0
17714.0,321,1,153.0,3
17715.0,201,1,326.4,3
17716.0,23,11,5655.99,1
17718.0,233,1,139.35,3
17719.0,38,15,5396.04,1
17720.0,27,4,1195.94,2
17722.0,97,4,2424.04,2
17723.0,128,6,3276.4000000000005,2
17724.0,72,3,1033.0,2
17725.0,17,11,3439.08,1
17727.0,16,1,1060.25,0
17728.0,4,3,2876.01,1
17730.0,4,13,5298.4800000000005,1
17731.0,80,4,1240.11,2
17732.0,373,1,303.97,3
17733.0,39,2,692.19,0
17734.0,54,3,700.63,2
17735.0,3,19,13110.02,1
17736.0,10,3,377.44,0
17737.0,10,2,168.24,0
17738.0,20,4,1879.05,2
17739.0,12,7,2791.35,1
17742.0,114,2,355.11,3
17744.0,4,6,2322.4,1
17746.0,241,1,110.25,3
17747.0,113,1,71.4,3
17749.0,179,2,674.52,3
17750.0,6,9,1710.45,1
17752.0,360,1,80.64,3
17754.0,1,5,1664.65,1
17757.0,2,30,5593.39,1
17758.0,20,8,3408.2000000000003,1
17759.0,18,3,819.96,0
17760.0,22,2,287.59,0
17761.0,33,1,712.78,0
17763.0,264,1,15.0,3
17764.0,51,2,772.55,2
17765.0,159,3,367.63,3
17767.0,16,1,271.2,0
17768.0,9,3,2081.9,2
17769.0,13,10,3957.43,1
17770.0,199,5,1143.27,2
17771.0,57,2,245.81,3
17772.0,11,2,173.45,0
17774.0,97,4,1213.73,2
17775.0,255,1,56.4,3
17777.0,25,3,647.56,0
17779.0,22,3,650.32,0
17781.0,160,2,188.02,3
17783.0,73,2,283.47,3
17785.0,54,1,131.94,3
17786.0,86,2,266.85,3
17787.0,153,4,1817.54,2
17788.0,74,2,1117.9,2
17789.0,282,1,225.9,3
17790.0,27,14,1964.3,1
17791.0,30,1,106.1,0
17793.0,26,1,300.34,0
17795.0,180,2,342.83,3
17796.0,41,4,690.0,2
17797.0,23,3,780.43,0
17799.0,23,10,3039.17,1
17800.0,38,9,1187.21,2
17802.0,83,3,1285.04,2
17805.0,74,1,512.31,3
17806.0,12,1,546.04,0
17809.0,17,12,5411.91,1
17811.0,5,39,7761.82,1
17812.0,13,4,699.81,0
17813.0,15,5,1698.07,2
17816.0,37,4,36.56,0
17817.0,5,3,387.68,0
17819.0,72,7,3704.87,2
17824.0,52,1,298.4,3
17827.0,6,5,1987.33,1
17828.0,23,4,1820.09,2
17829.0,299,1,889.24,3
17830.0,2,3,398.7,0
17831.0,34,1,35.400000000000006,3
17832.0,50,1,155.37,3
17835.0,3,3,342.24,0
17836.0,48,1,110.21000000000001,3
17837.0,43,8,1541.23,2
17838.0,27,5,2720.8,2
17839.0,43,1,318.15,0
17841.0,2,124,40519.84,1
17843.0,304,1,205.48,3
17844.0,107,1,51.559999999999995,3
17846.0,86,1,2033.1,2
17848.0,82,9,901.1999999999999,2
17849.0,219,4,605.8000000000001,2
17850.0,373,34,5391.21,1
17852.0,12,2,114.34,0
17854.0,186,2,311.26,3
17855.0,373,1,208.97,3
17856.0,2,4,1418.03,1
17857.0,5,23,26879.04,1
17858.0,6,12,5140.66,1
17859.0,305,1,141.92000000000002,3
17860.0,369,1,226.45000000000002,3
17861.0,4,8,2097.88,1
17862.0,324,1,330.9,3
17863.0,60,6,3160.0,2
17864.0,13,3,554.85,0
17865.0,31,20,10526.32,1
17866.0,143,1,329.65,3
17867.0,31,6,1157.8700000000001,2
17869.0,108,5,428.18,2
17870.0,3,12,1865.89,1
17871.0,205,1,155.9,3
17873.0,81,5,1848.96,2
17874.0,186,6,683.46,2
17877.0,171,1,237.61,3
17878.0,44,1,379.45,0
17879.0,174,1,178.51999999999998,3
17880.0,365,1,458.92,3
17881.0,305,1,133.35000000000002,3
17883.0,4,4,664.34,0
17884.0,4,4,695.0699999999999,0
17885.0,13,1,156.34,0
17886.0,32,3,869.28,2
17887.0,130,1,111.35,3
17888.0,22,8,716.0,2
17889.0,213,2,201.37,3
17890.0,323,2,586.89,3
17891.0,163,1,203.85999999999999,3
17892.0,57,3,244.1,0
17893.0,226,1,107.21,3
17894.0,72,8,1118.96,2
17895.0,45,1,95.45,3
17896.0,24,1,256.32,0
17897.0,173,3,541.8100000000001,3
17898.0,86,2,152.06,3
17899.0,160,1,154.55,3
17900.0,191,2,112.19999999999999,3
17901.0,30,1,110.38,0
17904.0,22,1,181.07,0
17905.0,72,4,798.99,2
17906.0,248,1,72.9,3
17908.0,374,1,232.03,3
17911.0,10,1,366.23,0
17912.0,311,5,310.06,3
17913.0,59,2,408.65,3
17914.0,4,1,329.36,0
17917.0,46,3,335.03,0
17919.0,89,1,1304.04,2
17920.0,5,17,4119.5,1
17921.0,65,4,820.23,2
17923.0,283,1,207.50000000000003,3
17924.0,12,7,2962.5,1
17925.0,373,1,244.08,3
17926.0,134,2,397.29,3
17928.0,46,2,212.54,0
17929.0,12,4,843.0,0
17930.0,36,5,1740.48,2
17931.0,135,2,408.36,3
17932.0,30,3,1331.57,2
17934.0,52,2,704.25,2
17935.0,139,2,145.79,3
17936.0,6,1,380.13,0
17937.0,9,7,4301.22,1
17939.0,160,1,99.14,3
17940.0,50,10,4020.04,1
17941.0,131,1,304.56,3
17942.0,8,1,77.50000000000001,0
17946.0,234,2,149.57999999999998,3
17947.0,38,1,176.68,0
17948.0,148,1,358.56000000000006,3
17949.0,2,45,58510.48,1
17950.0,73,3,482.2,2
17951.0,40,3,1008.5400000000001,2
17954.0,6,12,2314.13,1
17955.0,199,4,557.3,2
17956.0,250,1,12.75,3
17957.0,67,1,111.68,3
17958.0,117,1,508.4599999999999,3
17960.0,172,1,73.78,3
17961.0,22,39,1296.44,1
17962.0,143,1,102.41,3
17964.0,32,2,463.21,0
17965.0,38,14,2599.19,1
17966.0,38,5,1098.43,2
17967.0,372,1,112.27,3
17968.0,374,1,265.1,3
17969.0,167,2,228.2,3
17970.0,212,1,562.79,3
17972.0,242,1,135.19,3
17973.0,52,1,337.04,3
17974.0,25,3,703.99,0
17975.0,16,13,4483.26,1
17976.0,373,1,321.79,3
17977.0,30,1,288.14,0
17978.0,366,1,300.91999999999996,3
17979.0,36,4,732.41,2
17980.0,166,3,811.45,2
17984.0,146,1,152.68,3
17985.0,23,1,631.35,0
17986.0,57,1,20.8,3
17987.0,186,1,198.57,3
17988.0,12,7,201.12,0
17990.0,237,3,630.84,3
17991.0,226,2,93.35,3
17994.0,122,4,674.89,2
17995.0,282,1,76.1,3
17997.0,75,8,1962.46,2
17999.0,38,2,380.39,0
18001.0,13,2,415.13,0
18004.0,363,1,157.92,3
18005.0,4,2,226.47,0
18006.0,24,1,444.68,0
18008.0,71,9,2116.19,2
18009.0,236,1,247.39,3
18010.0,257,1,174.8,3
18011.0,374,1,102.78999999999999,3
18013.0,156,2,187.29,3
18014.0,29,1,162.22,0
18015.0,5,1,120.03,0
18016.0,33,5,1477.66,2
18017.0,82,3,523.0,2
18018.0,109,2,122.14,3
18019.0,52,1,38.45,3
18022.0,36,1,612.72,0
18024.0,153,2,389.78,3
18027.0,99,1,115.31,3
18030.0,5,2,230.64999999999998,0
18032.0,335,1,73.5,3
18033.0,66,1,93.82000000000001,3
18034.0,22,2,418.68,0
18035.0,36,3,713.89,2
18036.0,33,3,403.12,0
18037.0,155,6,70.02,3
18040.0,20,2,357.20000000000005,0
18041.0,12,21,4097.37,1
18042.0,54,1,165.04999999999998,3
18043.0,25,3,529.29,0
18044.0,5,10,2088.6,1
18045.0,46,1,178.34,3
18048.0,204,2,172.29000000000002,3
18050.0,360,1,74.4,3
18053.0,71,1,300.02,3
18055.0,8,10,6761.34,1
18056.0,289,1,363.65,3
18058.0,10,1,170.16,0
18059.0,24,3,306.46,0
18061.0,22,10,2119.41,1
18062.0,174,3,720.52,2
18064.0,134,2,814.0,3
18065.0,6,14,2392.83,1
18066.0,76,1,318.0,3
18067.0,41,1,396.33,0
18068.0,290,1,101.69999999999999,3
18069.0,27,5,2009.24,2
18071.0,258,2,453.0,3
18072.0,186,1,247.44,3
18073.0,115,12,3859.82,2
18074.0,374,1,489.6,3
18075.0,24,10,2611.75,1
18077.0,9,11,2584.41,1
18078.0,218,2,336.13,3
18079.0,46,4,3613.15,2
18080.0,19,2,1231.5,0
18081.0,37,3,343.45,0
18082.0,26,1,680.84,0
18084.0,17,1,90.47999999999999,0
18085.0,331,2,689.95,3
18086.0,275,1,101.34,3
18087.0,99,2,4055.7199999999993,2
18088.0,62,1,166.03,3
18092.0,3,11,9068.26,1
18093.0,94,4,2106.52,2
18094.0,82,7,3017.3,2
18095.0,313,2,580.0500000000001,3
18096.0,12,3,849.06,0
18097.0,8,6,2662.4,1
18099.0,128,1,168.31,3
18101.0,12,2,222.4,0
18102.0,1,60,259657.3,1
18104.0,38,1,754.64,0
18105.0,38,1,113.48000000000002,3
18106.0,330,1,421.9,3
18108.0,255,1,271.0,3
18109.0,2,26,8004.92,1
18110.0,20,1,198.8,0
18112.0,13,2,352.69,0
18113.0,369,1,76.32000000000001,3
18114.0,291,1,220.1,3
18116.0,68,8,1403.1100000000001,2
18117.0,26,1,315.65,0
18118.0,11,26,5625.08,1
18119.0,368,1,180.7,3
18120.0,215,1,111.15,3
18121.0,150,2,653.3,3
18122.0,9,6,1793.06,1
18123.0,25,2,574.4399999999999,0
18125.0,30,4,1131.75,2
18126.0,61,1,200.92000000000002,3
18127.0,20,3,347.08,0
18129.0,244,1,112.55000000000001,3
18130.0,16,3,1059.39,0
18133.0,213,1,931.4999999999999,3
18135.0,30,5,681.9100000000001,2
18136.0,64,3,784.33,2
18138.0,296,1,152.65,3
18139.0,18,6,8438.34,1
18142.0,158,2,1019.52,2
18143.0,117,2,1000.16,2
18144.0,8,12,2888.75,1
18145.0,13,4,2861.55,2
18146.0,141,2,160.35000000000002,3
18147.0,46,2,179.33999999999997,0
18149.0,51,3,612.0799999999999,2
18150.0,33,3,566.58,0
18151.0,135,2,653.35,3
18154.0,4,2,399.19,0
18155.0,76,3,371.62,3
18156.0,13,2,675.64,0
18158.0,10,2,453.4,0
18159.0,302,1,530.15,3
18160.0,58,2,638.0600000000001,2
18161.0,16,5,1618.69,2
18164.0,38,1,399.65000000000003,0
18165.0,178,1,302.46000000000004,3
18167.0,24,3,1384.8600000000001,2
18168.0,177,6,1160.04,2
18169.0,61,1,202.65,3
18170.0,34,3,980.31,2
18171.0,59,5,1231.31,2
18172.0,15,20,7561.68,1
18173.0,87,4,2106.84,2
18174.0,8,1,104.0,0
18176.0,359,1,476.35,3
18177.0,32,6,1340.8700000000001,2
18178.0,129,4,1590.81,2
18179.0,10,6,1793.17,1
18180.0,5,6,1843.75,1
18181.0,25,1,366.85,0
18183.0,228,2,632.07,3
18184.0,16,1,49.8,0
18185.0,250,1,304.25,3
18188.0,16,3,2001.04,2
18189.0,78,2,1090.24,2
18190.0,193,2,284.46000000000004,3
18191.0,262,1,207.79999999999998,3
18192.0,72,1,957.97,3
18193.0,166,1,243.76,3
18194.0,83,1,973.8399999999999,3
18196.0,96,2,686.63,3
18198.0,5,17,5425.56,1
18200.0,107,1,150.35,3
18202.0,200,3,1396.99,2
18203.0,158,1,160.42000000000002,3
18204.0,72,3,1975.35,2
18205.0,37,2,517.36,0
18209.0,29,1,139.10000000000002,0
18210.0,2,6,2621.38,1
18211.0,26,5,600.07,2
18212.0,327,1,216.07,3
18213.0,237,1,232.48000000000002,3
18215.0,90,1,299.34000000000003,3
18216.0,32,1,481.75,0
18217.0,30,2,621.75,0
18218.0,212,2,641.92,3
18219.0,3,10,2069.77,1
18220.0,227,1,305.28000000000003,3
18221.0,23,5,1041.61,2
18222.0,93,1,443.0,3
18223.0,5,14,6484.54,1
18224.0,264,1,158.95000000000002,3
18225.0,4,12,5504.96,1
18226.0,45,11,5228.05,1
18227.0,218,1,93.75,3
18228.0,57,2,779.9,2
18229.0,12,20,7276.900000000001,1
18230.0,10,7,2810.2000000000003,1
18231.0,193,5,2071.77,2
18232.0,82,4,592.97,2
18233.0,326,1,440.0,3
18235.0,72,3,1796.48,2
18236.0,30,6,882.24,2
18237.0,3,5,987.1,1
18239.0,219,5,1561.6100000000001,2
18240.0,47,1,422.58,0
18241.0,10,17,2073.09,1
18242.0,73,4,2232.4900000000002,2
18245.0,8,7,2567.06,1
18246.0,24,2,596.1,0
18248.0,123,2,804.02,2
18249.0,18,1,95.34,0
18250.0,311,1,349.27,3
18251.0,88,1,4314.72,2
18252.0,51,2,518.27,0
18255.0,90,1,103.3,3
18257.0,40,8,2337.63,2
18259.0,25,3,2338.6000000000004,2
18260.0,173,6,2628.35,2
18261.0,44,2,324.24,0
18262.0,141,1,149.48,3
18263.0,26,3,1213.1599999999999,2
18265.0,73,2,801.51,2
18268.0,135,1,25.5,3
18269.0,367,1,168.6,3
18270.0,39,2,283.15,0
18272.0,3,6,3078.58,1
18273.0,3,3,204.0,0
18274.0,31,1,175.92,0
18276.0,44,1,335.86,0
18277.0,59,1,110.38,3
18278.0,74,1,173.9,3
18280.0,278,1,180.60000000000002,3
18281.0,181,1,80.82,3
18282.0,8,2,178.05,0
18283.0,4,16,2045.53,1
18287.0,43,3,1837.28,2
